DATE,PETR4,VALE5,ITUB4,VALE3,B3SA3,BBDC4,NTCO3,COGN3,BBAS3,ABEV3,SUZB3,PETR3,VVAR3,GMAT3,IRBR3,ITSA4,BVMF3,GNDI3,RAIL3,MGLU3,BRDT3,CIEL3,BRFS3,GGBR4,KROT3,AZUL4,BBSE3,YDUQ3,JBSS3,AMBV4,LREN3,PCAR3,HAPV3,USIM5,PETZ3,OGXP3,UGPA3,RENT3,CCRO3,CSNA3,RDCD3,CMIG4,VIVT4,PCAR4,BRML3,LAME4,RADL3,CRFB3,HYPE3,NEOE3,LWSA3,FIBR3,TIMS3,SBSP3,BOAS3,CYRE3,NATU3,EQTL3,GOAU4,ELET3,BTOW3,BBDC3,WEGE3,CSAN3,CTIP3,GOLL4,QUAL3,EMBR3,ALSO3,ESTC3,MRVE3,TIMP3,BRKM5,EGIE3,PCAR5,SUZB5,MULT3,CNTO3,BRAP4,SMLS3,CVCB3,HBSA3,VIVO4,OIBR3,VIVA3,RUMO3,AEDU3,MRFG3,HGTX3,PDGR3,BIDI4,CPFE3,SMLE3,TOTS3,LJQQ3,CEAB3,CRUZ3,TCSL4,ENBR3,ALLL3,GFSA3,IGTA3,TNLP4,ECOR3,OIBR4,PRIO3,TBLE3,UGPA4,HRTP3,LIGT3,TLPP4,SOMA3,FLRY3,MNDL4,LAVV3,PSSA3,LINX3,TEND3,DTEX3,AMBP3,TRPL4,EZTC3,MOVI3,BRPR3,CURY3,CSMG3,TAMM4,MDIA3,BEEF3,AMBV3,BKBR3,AMIL3,ELPL4,ODPV3,PGMN3,MPXE3,SEQL3,PLPL3,ENEV3,ENAT3,BISA3,MYPK3,SQIA3,POMO4,RAPT4,ECOD3,MTRE3,ARTR3,GETI4,LLXL3,MPLU3,FFTL4,OMGE3,ALPA4,BMGB4,DASA3,EVEN3,LCAM3,SEER3,BRTO4,SIMH3,LAME3,RSID3,SMTO3,PARD3,ARZZ3,MMXM3,CAML3,OHLB3,SLCE3,WIZS3,DMVF3,VLID3,LOGG3,ITUB3,TASA4,KLBN4,MEAL3,STBP3,BPAN4,AMAR3,JHSF3,MDNE3,DROG3,QGEP3,TCSA3,ALSC3,ANIM3,CMIG3,MILS3,SAPR4,MELK3,ABRE3,TCSL3,GRND3,TNLP3,DMMO3,HBOR3,ELPL3,DIRR3,TUPY3,GUAR3,RLOG3,ABCB4,PARC3,IMCH3,RAIA3,LEVE3,BIDI3,TMAR5,JPSA3,TGMA3,AALR3,GETI3,CNFB4,JSLG3,USIM3,VAGR3,CPLE3,LOGN3,BBRK3,BRIN3,PRTX3,OSXB3,PRNR3,LPSB3,ITSA3,TRIS3,MAGG3,BPNM4,BPHA3,POSI3,CGAS5,SEDU3,AUTM3,FESA4,PRML3,INPR3,LLIS3,PMAM3,GGBR3,VULC3,SSBR3,PFRM3,BHGR3,COCE5,ALPK3,PTBL3,FJTA4,TPIS3,DAYC4,CZRS4,CCPR3,VIVT3,UOLL4,BRTO3,KEPL3,PNVL3,TAMM3,SHOW3,TECN3,SLED4,RPMG3,BICB4,TVIT3,ETER3,OGSA3,VIVR3,CCXC3,CARD3,APER3,LUPA3,ROMI3,CTAX4,BEMA3,TELB4,CAMB3,TASA3,RPMG4,AGRO3,UCAS3,TIET4,PDTC3,SCAR3,GSHP3,FHER3,TLPP3,CPRE3,RCSL4,TNCP3,SAPR3,LIQO3,VIVO3,JPSA4,SHUL4,BRAP3,CCIM3,PINE4,OFSA3
2017-01-31,204636.02,165457.88,228064.75,165457.88,33559.35,180047.77,10897.42,21968.20,89143.12,270342.98,14843.70,204636.02,4023.94,,,67523.94,,,10042.62,2767.65,,59973.69,36122.56,18931.99,,,55820.00,5054.55,33996.60,,15367.99,14226.26,,8708.52,,,36811.76,7804.59,27384.26,16025.90,,11745.65,74070.72,14226.26,8970.90,23347.07,21640.28,,17671.05,,,,21668.24,21428.04,,5176.67,9664.07,11543.07,5105.94,29205.55,4092.44,180047.77,25684.36,16401.74,,2173.74,5745.95,13328.37,1413.08,,5667.22,20288.25,25059.07,23368.17,14226.26,14843.70,11911.07,,6805.01,6428.60,3492.59,,,2943.05,,,,4013.47,2499.04,176.11,,25783.78,,4321.49,,,,,8526.25,,930.04,5263.02,,4765.70,2943.05,345.60,,,,4011.38,74070.72,,5967.23,,,8496.14,2987.60,,5216.06,,10326.27,3012.93,,2376.88,,5470.57,,14002.96,2880.53,,,,,5955.81,,,,,2804.98,1509.78,,1244.87,185.65,2435.68,1205.17,,,,,,,,,4769.59,,6282.07,1010.25,402.82,2221.28,2943.05,1954.13,23347.07,140.66,6956.15,,2585.13,35.10,,,1623.90,2254.69,,1552.06,,228064.75,100.57,17339.80,874.29,1425.43,1486.46,1293.91,1081.50,,,,763.07,,1084.66,11745.65,697.08,7102.67,,,,5566.33,,294.53,811.45,1549.76,906.59,1718.60,4023.24,2158.63,3039.49,,,,2729.12,,,967.93,621.09,1601.69,,,,8708.52,,7430.28,72.82,337.47,,,48.17,,571.27,67523.94,198.72,,1486.46,,298.52,5621.10,,,801.06,,,1416.94,459.61,18931.99,550.13,,562.79,,3435.34,,419.99,,528.00,,,1149.97,74070.72,,2943.05,519.40,2769.12,,432.00,317.17,141.82,541.53,,,268.50,,7.72,49.34,305.14,153.41,37.01,222.52,37.96,,354.30,19.08,100.57,,676.98,183.06,3409.72,67.01,1541.59,323.00,140.57,74070.72,5284.74,57.62,,7102.67,,,967.93,343.34,6805.01,,500.44,1471.19
2017-02-01,204115.05,169444.87,229024.22,169444.87,33650.10,178992.59,11169.10,21740.55,89572.94,272229.10,14419.97,204115.05,4056.52,,,67792.59,,,10069.40,2746.24,,59656.73,35586.33,19224.27,,,55320.00,4936.93,35225.05,,15297.20,20487.63,,8793.15,,,35915.95,8020.62,27384.26,16178.53,,11784.04,74814.69,20487.63,9172.70,23056.65,20896.91,,17671.05,,,,21498.77,21503.22,,5152.68,10026.31,11400.03,5208.48,29448.27,4202.03,178992.59,25490.63,16544.30,,2128.59,5539.64,13498.68,1412.31,,5720.52,20167.20,25143.96,23270.26,20487.63,14419.97,11912.16,,7111.71,6355.66,3491.24,,,2962.72,,,,4094.23,2497.43,165.78,,25783.78,,4331.43,,,,,8344.19,,979.19,5263.02,,4648.38,2962.72,352.98,,,,4048.09,74814.69,,5926.38,,,8554.33,2979.32,,5520.44,,10533.78,3009.63,,2490.21,,5661.97,,14269.64,2887.73,,,,,5923.94,,,,,2845.63,1509.78,,1217.39,185.29,2449.77,1207.47,,,,,,,,,4732.97,,6313.27,1066.50,405.42,2163.68,2962.72,1960.20,23056.65,150.95,6908.55,,2665.09,34.39,,,1662.47,2248.30,,1545.58,,229024.22,111.61,16439.60,850.98,1465.39,1830.21,1279.62,1107.75,,,,790.42,,1036.90,11784.04,725.17,6976.73,,,,5566.33,,305.19,811.45,1535.66,901.98,1721.48,4048.82,2198.94,3068.64,,,,2740.67,,,959.46,619.77,1585.60,,,,8793.15,,7387.39,71.17,337.47,,,48.17,,582.49,67792.59,206.76,,1830.21,,306.42,5590.21,,,782.22,,,1427.44,453.23,19224.27,563.10,,546.58,,3469.58,,426.33,,556.16,,,1112.87,74814.69,,2962.72,499.93,2699.16,,432.00,308.53,138.92,534.09,,,264.92,,7.72,51.38,313.08,152.96,36.45,231.32,38.42,,355.37,18.81,111.61,,672.43,185.04,3457.41,66.68,1576.23,330.60,144.34,74814.69,5536.39,57.62,,6976.73,,,959.46,329.93,7111.71,,507.71,1432.35
2017-02-02,201749.44,167245.38,229004.04,167245.38,33668.25,173327.91,11255.34,22358.46,88741.96,269714.28,14331.51,201749.44,4250.37,,,67918.13,,,10203.30,2746.24,,60335.93,36171.31,19694.26,,,55580.00,5083.16,35710.72,,15303.63,20527.57,,8833.14,,,36171.89,8264.18,28425.95,16830.67,,12090.71,74603.94,20527.57,8983.13,22874.68,21015.85,,17822.79,,,,21547.19,21749.28,,5148.69,10129.81,11411.95,5229.17,29961.27,4345.86,173327.91,25732.79,16804.96,,2201.52,5517.34,13209.90,1406.20,,5907.06,20239.83,24675.35,23577.05,20527.57,14331.51,12014.95,,6920.90,6564.59,3500.65,,,2915.96,,,,4137.72,2571.59,165.78,,25855.03,,4389.40,,,,,8465.56,,982.97,5303.65,,4743.36,2915.96,349.03,,,,4035.86,74603.94,,5830.54,,,8673.95,2992.57,,5437.43,,10677.12,3083.88,,2493.19,,5701.26,,14293.37,2890.13,,,,,6024.88,,,,,2845.63,1552.31,,1222.13,187.53,2496.03,1202.77,,,,,,,,,4749.13,,6313.27,1089.00,396.96,2171.20,2915.96,1903.50,22874.68,153.35,6942.55,,2691.74,34.65,,,1651.59,2224.31,,1585.73,,229004.04,115.97,16778.41,912.59,1432.09,2183.24,1283.70,1092.00,,,,793.15,,1044.19,12090.71,705.86,6881.02,,,,5575.35,,297.20,873.36,1529.62,909.65,1722.92,4029.48,2206.27,3068.64,,,,2671.38,,,967.93,619.77,1570.67,,,,8833.14,,7558.17,68.23,343.25,,,43.13,,573.76,67918.13,215.52,,2183.24,,295.01,5541.24,,,784.87,,,1416.94,446.85,19694.26,555.69,,560.20,,3441.14,,432.67,,561.44,,,1136.80,74603.94,,2915.96,479.67,2697.09,,453.60,319.52,140.63,500.92,,,263.13,,7.55,52.23,301.38,152.50,36.73,236.34,38.13,,359.74,19.12,115.97,,668.44,182.40,3624.32,66.35,1556.60,334.40,145.95,74603.94,5541.43,59.52,,6881.02,,,967.93,320.36,6920.90,,488.32,1416.16
2017-02-03,207545.04,157285.11,232629.95,157285.11,33958.65,177520.88,11332.97,21740.55,88512.73,272700.62,14132.46,207545.04,4138.87,,,69255.55,,,10377.37,2746.24,,61060.42,36480.05,19688.56,,,55260.00,4924.22,35596.44,,15869.96,20747.21,,8760.29,,,37056.58,8103.22,28496.58,16067.53,,12342.69,74998.10,20747.21,9093.21,22271.76,21210.78,,17955.56,,,,22491.39,22111.54,,5340.56,10630.05,11473.54,5219.68,30773.10,4256.82,177520.88,26233.24,17371.10,,2187.63,5623.28,13298.75,1429.13,,6031.42,19779.84,23938.28,23792.45,20747.21,14132.46,12497.10,,6587.53,6515.14,3563.78,,,2960.40,,,,4199.85,2569.98,169.71,,25905.93,,4392.71,,,,,8611.21,,994.31,5418.44,,4916.55,2960.40,350.61,,,,4033.82,74998.10,,5821.12,,,8544.63,2980.98,,5880.17,,10700.01,3222.48,,2579.68,,5746.89,,14495.64,2854.15,,,,,6003.63,,,,,2850.41,1581.55,,1225.93,183.88,2526.20,1222.39,,,,,,,,,4654.63,,6157.25,1143.00,395.01,2114.85,2960.40,1954.13,22271.76,154.38,6969.75,,2736.16,35.56,,,1656.53,2222.71,,1612.92,,232629.95,115.15,16807.25,912.59,1472.05,2053.18,1279.62,1109.15,,,,834.18,,1051.47,12342.69,716.39,6780.28,,,,5566.33,,298.53,945.06,1559.84,948.00,1763.29,4010.76,2253.92,3085.04,,,,2604.66,,,997.09,620.43,1487.94,,,,8760.29,,7648.20,76.12,343.25,,,44.07,,597.46,69255.55,219.18,,2053.18,,308.18,5636.97,,,794.59,,,1374.96,456.42,19688.56,555.69,,562.14,,3441.14,,429.50,,561.44,,,1160.74,74998.10,,2960.40,473.62,2737.84,,465.75,353.28,138.75,527.99,,,272.08,,7.85,49.17,298.87,151.96,37.01,226.29,37.67,,360.64,19.28,115.15,,676.98,182.40,3624.32,67.01,1576.23,334.40,147.57,74998.10,5536.39,59.65,,6780.28,,,997.09,321.64,6587.53,,496.81,1416.16
2017-02-06,202662.55,154234.13,230753.39,154234.13,33867.90,173883.27,11065.60,21285.25,86306.36,268299.69,14209.87,202662.55,4294.82,,,67901.30,,,10578.23,3005.51,,60924.58,35301.96,19264.45,,,56060.00,4787.52,34396.56,,15483.83,20672.33,,8689.83,,,36550.25,7783.41,28337.67,15443.14,,11910.85,74712.28,20672.33,8940.33,21989.84,20781.28,,17848.08,,,,22806.13,22173.06,,5376.54,11212.22,11300.69,5113.72,30405.38,4140.38,173883.27,26120.23,17350.74,,2128.59,5564.73,13158.06,1421.48,,5929.26,19949.31,24367.98,23694.54,20672.33,14209.87,12756.45,,6386.38,6354.43,3504.68,,,2946.20,,,,4193.64,2516.78,171.68,,25804.14,,4400.99,,,,,8429.15,,994.31,5379.59,,4804.81,2946.20,355.09,,,,3937.97,74712.28,,5964.09,,,8318.33,3010.79,,5707.22,,10584.74,3280.24,,2561.78,,5755.76,,14373.60,2834.96,,,,,5838.93,,,,,2845.63,1650.66,,1227.82,187.42,2504.28,1231.63,,,,,,,,,4625.01,,6282.07,1161.00,396.31,2139.89,2946.20,1919.70,21989.84,176.85,6884.75,,2641.10,34.39,,,1651.59,2206.72,,1560.48,,230753.39,115.15,16441.14,915.92,1392.12,2062.47,1249.01,1103.89,,,,834.18,,1077.37,11910.85,728.68,6649.30,,,,5569.33,,286.54,990.68,1546.74,941.87,1725.80,3953.04,2272.24,3094.15,,,,2541.79,,,1052.59,627.03,1476.45,,,,8689.83,,7482.50,72.27,356.75,,,44.07,,573.76,67901.30,211.87,,2062.47,,318.71,5593.65,,,782.52,,,1353.97,450.04,19264.45,548.28,,564.09,,3349.76,,431.09,,550.88,,,1160.74,74712.28,,2946.20,468.09,2701.43,,471.15,345.43,136.94,502.27,,,264.92,,8.91,50.02,292.60,151.50,36.17,226.29,38.01,,361.17,19.66,115.15,,676.98,185.04,3576.63,65.37,1608.56,334.40,149.72,74712.28,5536.39,58.89,,6649.30,,,1052.59,319.08,6386.38,,496.81,1416.16
2017-02-07,199717.53,155973.13,237266.65,155973.13,34049.40,174188.72,11332.97,20960.04,87108.68,267513.81,14276.22,199717.53,4224.76,,,69067.06,,,10524.66,3027.35,,62282.98,35366.96,19172.75,,,55880.00,4625.39,33968.03,,15445.21,20550.86,,8996.25,,,36611.45,7995.20,28637.82,15776.15,,11889.81,74539.14,20550.86,8958.67,22039.62,20797.80,,17652.09,,,,22830.34,22357.61,,5456.49,11475.28,11258.97,5052.60,30908.51,4109.56,174188.72,26136.38,17183.75,,2152.90,5444.85,13335.78,1421.48,,5893.73,20094.57,25285.09,23668.43,20550.86,14276.22,12689.95,,6521.05,6303.74,3558.41,,,2953.26,,,,4261.98,2481.31,168.24,,25804.14,,4382.77,,,,,8380.60,,982.97,5383.12,,4721.01,2953.26,380.95,,,,3874.75,74539.14,,6001.80,,,8324.80,3024.04,,5679.55,,10653.07,3192.78,,2579.68,,5693.66,,14578.13,2806.18,,,,,5982.38,,,,,2859.98,1626.74,,1238.26,177.87,2489.19,1274.37,,,,,,,,,4643.19,,6818.79,1131.75,396.31,2103.58,2953.26,1877.18,22039.62,167.25,6697.76,,2649.99,34.97,,,1659.50,2206.72,,1553.35,,237266.65,115.33,16151.21,915.92,1372.14,2062.47,1226.56,1072.35,,,,798.62,,1049.85,11889.81,716.39,6674.49,,,,5545.28,,289.20,964.61,1596.10,918.86,1724.36,4027.61,2268.58,3139.71,,,,2548.21,,,1038.48,627.69,1545.39,,,,8996.25,,7605.03,73.37,341.33,,,43.13,,573.76,69067.06,211.14,,2062.47,,303.79,5572.55,,,790.17,,,1329.48,446.85,19172.75,555.69,,550.47,,3349.76,,424.75,,556.16,,,1160.74,74539.14,,2953.26,456.51,2704.71,,465.75,344.64,136.94,558.46,,,266.71,,8.40,51.04,292.60,150.43,34.76,225.66,38.93,,360.05,19.66,115.33,,651.95,180.42,3528.94,66.85,1619.53,342.00,146.49,74539.14,5657.19,58.63,,6674.49,,,1038.48,327.38,6521.05,,500.44,1405.37
2017-02-08,204414.36,157626.20,243714.89,157626.20,34194.60,176049.18,11130.29,20407.18,88025.61,266570.75,14176.69,204414.36,4338.85,,,69547.27,,,10578.23,2962.48,,63233.87,35123.22,19000.79,,,55000.00,4498.23,34139.45,,15219.97,20665.67,,9127.10,,,37223.50,8315.01,29149.84,15748.40,,12074.50,75416.54,20665.67,9019.82,21725.09,21247.12,,17930.27,,,,23314.54,22337.10,,5576.41,11233.78,11453.67,4991.55,31218.21,4205.45,176049.18,26233.24,16866.06,,2191.10,5575.88,12935.92,1445.17,,6004.77,19707.20,25682.41,23759.82,20665.67,14176.69,12872.35,,6603.68,6317.34,3569.15,,,2978.77,,,,4193.64,2499.04,168.24,,25834.68,,4427.50,,,,,8410.95,,998.09,5386.65,,4938.90,2978.77,387.81,,,,3942.05,75416.54,,6229.61,,,8386.22,3009.13,,5741.81,,10764.90,3201.03,1558.49,2567.75,,5713.94,,14369.08,2806.18,,,,,6014.26,,,,,2869.54,1594.84,,1272.41,173.86,2460.01,1260.65,,,,,,,,,4684.26,,6818.79,1120.50,398.26,2102.33,2978.77,1822.50,21725.09,154.89,6670.56,,2643.77,34.00,,,1655.54,2214.72,,1546.23,,243714.89,114.96,16301.35,915.92,1372.14,2043.89,1212.27,1088.12,,,,820.50,,1059.56,12074.50,693.57,6780.28,,,,5575.35,,293.20,977.65,1577.97,915.79,1766.17,4034.78,2253.92,3119.67,,,,2617.49,,,1034.71,650.13,1539.64,,,,9127.10,,7633.45,74.65,341.33,,,42.97,,561.29,69547.27,214.79,,2043.89,,315.20,5555.35,,,790.17,,,1325.98,427.70,19000.79,555.69,,584.19,,3340.19,,423.16,,538.56,,,1160.74,75416.54,,2978.77,452.57,2717.08,,472.50,336.01,138.31,568.61,,,261.34,,8.23,54.27,290.51,148.74,33.16,211.83,39.34,,359.32,19.66,114.96,,668.44,185.70,3600.48,67.01,1697.48,342.00,150.80,75416.54,5737.72,58.89,,6780.28,,,1034.71,320.36,6603.68,,505.29,1409.15
2017-02-09,203092.31,159405.33,245637.09,159405.33,34085.70,176354.63,11307.09,20976.30,87739.07,265470.52,14718.55,203092.31,4405.90,,,70038.83,,,10618.40,2962.48,,63392.35,34603.24,19396.26,,,55080.00,4625.39,34025.17,,15316.50,20577.48,,9236.03,,,37279.14,8177.34,29344.06,15734.52,,11881.26,75176.72,20577.48,9142.13,22311.71,20811.01,,18006.14,,,,23241.91,22241.41,,5612.39,11341.59,11396.05,4959.28,30305.49,4174.63,176354.63,26297.81,16910.86,,2319.58,5573.09,13165.47,1459.70,,6142.45,20094.57,25688.74,24216.74,20577.48,14718.55,12826.75,,6745.41,6459.51,3626.92,,,2993.71,,,,4274.41,2431.33,166.27,,25855.03,,4364.55,,,,,8477.70,,990.53,5452.00,,4899.79,2993.71,397.31,,,,3921.65,75176.72,,6364.73,,,8279.53,3047.22,,5914.76,,10653.63,3267.04,1611.86,2669.14,,5900.26,,14688.87,2818.17,,,,,6056.76,,,,,2857.58,1605.47,,1293.28,176.81,2487.77,1287.18,,,,,,,,,4661.37,,7155.80,1154.25,391.75,2103.58,2993.71,1822.50,22311.71,157.47,6612.76,,2622.45,33.74,,,1678.29,2205.12,,1534.58,,245637.09,115.15,16208.89,989.20,1358.82,2006.73,1220.43,1166.97,,,,861.53,,1060.37,11881.26,707.61,7047.26,,,,5833.97,,287.87,1000.46,1612.22,920.39,1786.36,4056.00,2301.56,3294.60,,,,2616.21,,,1046.94,656.07,1522.41,,,,9236.03,,7583.86,71.54,345.18,,,45.90,,592.47,70038.83,214.79,,2006.73,,304.67,5570.83,,,797.24,,,1374.96,430.89,19396.26,539.02,,597.80,,3415.02,,423.16,,536.80,,,1244.50,75176.72,,2993.71,460.46,2675.98,,459.68,335.22,137.80,555.07,,,263.13,,8.33,52.57,295.94,149.66,31.85,201.14,38.76,,356.80,19.66,115.15,,671.29,189.01,3540.86,68.64,1769.07,341.24,152.95,75176.72,5657.19,59.39,,7047.26,,,1046.94,321.00,6745.41,,502.86,1397.28
2017-02-10,208963.95,168830.98,247196.65,168830.98,34122.00,177992.94,11453.71,21268.99,89343.70,269399.93,14408.92,208963.95,4611.40,,,70821.73,,,11167.39,2990.16,,62532.02,35098.85,19963.67,,,55140.00,4673.08,34453.70,,15908.57,20600.78,,9719.30,,,37284.71,8238.76,34905.60,17052.67,,12099.44,75140.29,20600.78,9368.39,22209.72,21144.70,,18075.69,,,,23435.59,22460.13,,5652.36,11432.15,11362.28,5116.72,31690.74,4195.18,177992.94,26346.24,17086.00,,2413.33,5548.00,13417.23,1528.48,,6217.96,19126.16,25970.09,24249.37,20600.78,14408.92,12864.75,,7152.11,6564.59,3641.69,,,3016.53,,,,4473.21,2453.90,164.80,,25855.03,,4256.89,,,,,8429.15,,1009.44,5466.13,,5117.68,3016.53,435.29,,,,4009.34,75140.29,,6400.87,,,8269.84,3047.22,,6226.06,,10644.61,3250.54,1643.89,2716.86,,6207.00,,14916.00,2818.17,,,,,6046.13,,,,,2848.02,1576.24,,1355.89,175.63,2517.95,1315.94,,,,,,,,,4668.24,,7311.82,1158.75,406.07,2201.25,3016.53,1842.75,22209.72,158.15,6684.16,,2648.21,34.39,,,1698.07,2206.72,,1556.59,,247196.65,111.89,16208.89,997.52,1385.46,2043.89,1220.43,1224.79,,,,902.55,,1065.23,12099.44,711.13,7324.31,,,,5812.92,,291.87,1003.72,1640.43,921.93,1787.80,4107.48,2400.51,3331.05,,,,2579.00,,,1061.99,675.87,1547.69,,,,9719.30,,7601.84,73.00,345.18,,,46.12,,586.24,70821.73,214.79,,2043.89,,316.96,5607.85,,,802.83,,,1371.46,447.18,19963.67,546.43,,608.07,,3429.53,,434.26,,536.80,,,1315.10,75140.29,,3016.53,526.24,2675.98,,468.45,336.01,138.82,565.23,,,263.13,,8.30,53.59,298.03,150.43,31.28,214.97,40.14,,356.38,18.89,111.89,,665.03,190.33,3588.55,69.13,1789.86,341.24,154.57,75140.29,5672.29,54.04,,7324.31,,,1061.99,331.21,7152.11,,504.08,1387.03
2017-02-13,210750.95,182812.23,245275.67,182812.23,34303.50,178104.01,11617.59,21301.51,89916.79,271128.86,14807.01,210750.95,4764.64,,,70844.43,,,11649.44,3286.84,,63392.35,34749.48,20605.63,,,57060.00,4720.76,33154.28,,15979.36,20537.55,,9750.59,,,37279.14,8238.76,36259.00,17455.05,,12451.95,75634.30,20537.55,9233.85,22337.46,20893.61,,18208.46,,,,23241.91,23232.50,,5540.44,11363.15,11402.01,5168.12,31954.05,4270.52,178104.01,26539.96,16951.59,,2468.89,5729.22,13587.53,1546.82,,6093.60,19319.84,25744.26,24360.34,20537.55,14807.01,12862.85,,7678.27,6762.39,3727.66,,,3037.78,,,,4585.05,2460.35,161.84,,25895.75,,4237.01,,,,,8404.88,,986.75,5570.33,,5184.73,3037.78,467.61,,,,4023.62,75634.30,,6559.56,,,8696.58,3020.73,,6129.21,,10712.34,3186.18,1609.73,2758.61,,6286.85,,14916.00,2861.35,,,,,6157.71,,,,,2821.72,1602.82,,1428.93,176.22,2581.71,1394.26,,,,,,,,,4787.23,,7483.44,1165.50,417.78,2275.12,3037.78,1814.40,22337.46,154.38,6697.76,,2627.78,34.32,,,1681.26,2224.31,,1566.95,,245275.67,111.79,16050.60,1019.17,1338.83,2090.34,1265.33,1245.82,,,,877.94,,1108.94,12451.95,716.39,7253.79,,,,5864.04,,290.53,997.20,1670.65,905.05,1796.45,4196.71,2488.47,3402.11,,,,2612.36,,,1057.29,700.29,1551.13,,,,9750.59,,7758.55,74.47,341.33,,,44.07,,594.97,70844.43,215.52,,2090.34,,319.59,5781.65,,,803.12,,,1381.96,454.17,20605.63,566.80,,650.41,,3415.02,,450.11,,552.64,,,1315.10,75634.30,,3037.78,529.66,2708.78,,463.73,346.21,139.85,595.01,,,284.61,,8.30,55.46,296.36,152.27,34.19,210.57,38.93,,357.43,18.89,111.79,,667.31,193.63,3624.32,78.45,1807.18,342.00,157.26,75634.30,5536.39,53.53,,7253.79,,,1057.29,350.99,7678.27,,498.02,1429.65
